best_folder,budget,budget_max_disp_px,candidate_folder,candidate_index,candidate_name,case_id,clean_clip_positive_margin,clean_discovery_margin,clean_output_path,clean_semantic_success_score,clip_available,clip_semantic_drop,clip_warning,crop_clip_available,crop_clip_warning,dct_modes,decision_label,decision_reasons,edit_failure_score,elapsed_seconds,face_id,final_attack_score,full_image_semantic_drop,generation,geometry_excess_penalty,geometry_excess_penalty_weight,geometry_method,guidance_scale,identity_or_face_health_available,image_guidance_scale,image_path,initial_candidate,input_damage_penalty,input_damage_penalty_weight,input_l2,input_max_abs,input_mean_abs,input_preservation_score,input_psnr,input_ssim,left_crop_clean_margin,left_crop_perturbed_margin,left_crop_semantic_drop,max_disp_px,max_disp_px_budget,mean_crop_margin,mean_crop_semantic_drop,mean_disp_px,member,mesh_size,min_crop_margin,min_crop_semantic_drop,output_disruption_score,output_disruption_weight,output_l2,output_max_abs,output_mean_abs,output_psnr,output_ssim,p95_disp_px,path_flow,path_original,path_original_edited,path_perturbed,path_perturbed_edited,perturbed_clip_positive_margin,perturbed_semantic_success_score,phase,phase2_final_score,phase2_output_disruption,phase2_score_formula,phase3_final_score,prompt,prompt_priority,prompt_slug,prompt_type,rank,region_count,region_key,right_crop_clean_margin,right_crop_perturbed_margin,right_crop_semantic_drop,scale_factor,seed,semantic_drop,semantic_drop_weight,target_input_ssim,top_crop_clean_margin,top_crop_perturbed_margin,top_crop_semantic_drop,tps_size
phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_012_g02_m04,strong,6.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_012_g02_m04,12,cand_012_g02_m04,face_002__add_a_hoodie__igs_1p00,0.04749709367752075,0.04749709367752075,phase3/outputs/clean_discovery/cases/face_002/add_a_hoodie/igs_1p00/clean_edit.png,0.04749709367752075,True,0.002495884895324707,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0025', 'semantic_drop_small:0.0025']",0.002495884895324707,4.692705415189266,face_002,0.5695753345755132,0.002495884895324707,2,0.0,1.0,region_local_tps,7.5,False,1.0,data/face_002/instruct_512.png,False,0.0,3.0,0.023527939469536588,0.5843137502670288,0.007193068042397499,0.2800348997116087,32.568322116228565,0.9280034899711609,,,,5.103932857513428,6.0,,,0.5982917547225952,4,4,,,0.5595917949942144,1.0,0.0959695639676698,0.8745098114013672,0.045679379254579544,20.357329567687273,0.8242864608764648,4.001515865325928,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_012_g02_m04/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_012_g02_m04/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_012_g02_m04/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_012_g02_m04/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_012_g02_m04/perturbed_edited.png,0.045001208782196045,0.045001208782196045,phase3_breadth_probe,0.5695753345755132,0.5595917949942144,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",0.5695753345755132,add a hoodie,7,add_a_hoodie,clothing,1,1,clothing,,,,0.8935191631317139,36101,0.002495884895324707,4.0,0.9,,,,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_013_g02_m05,strong,6.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_013_g02_m05,13,cand_013_g02_m05,face_002__add_a_hoodie__igs_1p00,0.04749709367752075,0.04749709367752075,phase3/outputs/clean_discovery/cases/face_002/add_a_hoodie/igs_1p00/clean_edit.png,0.04749709367752075,True,0.002452164888381958,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0025', 'semantic_drop_small:0.0025']",0.002452164888381958,4.7446376252919436,face_002,0.5364491619976082,0.002452164888381958,2,0.0,1.0,combined_tps_dct,7.5,False,1.0,data/face_002/instruct_512.png,False,0.0,3.0,0.021464443579450203,0.38431376218795776,0.007225740235298872,0.2408484220504759,33.36560730419074,0.9240848422050476,,,,3.871800661087036,6.0,,,0.5899806618690491,5,4,,,0.5266405024440803,1.0,0.08940956687707996,0.8666666746139526,0.04266445338726044,20.972320178973895,0.8309977650642395,3.2448041439056396,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_013_g02_m05/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_013_g02_m05/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_013_g02_m05/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_013_g02_m05/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_013_g02_m05/perturbed_edited.png,0.045044928789138794,0.045044928789138794,phase3_breadth_probe,0.5364491619976082,0.5266405024440803,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",0.5364491619976082,add a hoodie,7,add_a_hoodie,clothing,2,1,clothing,,,,0.9055187702178955,36101,0.002452164888381958,4.0,0.9,,,,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_003_g01_m03,strong,6.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_003_g01_m03,3,cand_003_g01_m03,face_002__add_a_hoodie__igs_1p00,0.04749709367752075,0.04749709367752075,phase3/outputs/clean_discovery/cases/face_002/add_a_hoodie/igs_1p00/clean_edit.png,0.04749709367752075,True,0.0025554895401000977,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0026', 'semantic_drop_small:0.0026']",0.0025554895401000977,4.737570641562343,face_002,0.45550648344458716,0.0025554895401000977,1,0.0,1.0,region_local_tps,7.5,False,1.0,data/face_002/instruct_512.png,False,0.0,3.0,0.02125236354005102,0.5529412031173706,0.006132922600954771,0.3853306770324706,33.451855274324,0.9385330677032471,,,,5.383947849273682,6.0,,,0.45888304710388184,3,4,,,0.44528452528418677,1.0,0.080319369765375,0.8705882430076599,0.0351460799574852,21.90359415848654,0.8759929537773132,3.1365654468536377,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_003_g01_m03/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_003_g01_m03/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_003_g01_m03/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_003_g01_m03/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_003_g01_m03/perturbed_edited.png,0.044941604137420654,0.044941604137420654,phase3_breadth_probe,0.45550648344458716,0.44528452528418677,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",0.45550648344458716,add a hoodie,7,add_a_hoodie,clothing,3,1,clothing,,,,0.9424071311950684,36101,0.0025554895401000977,4.0,0.9,,,,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_016_g02_m08,strong,6.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_016_g02_m08,16,cand_016_g02_m08,face_002__add_a_hoodie__igs_1p00,0.04749709367752075,0.04749709367752075,phase3/outputs/clean_discovery/cases/face_002/add_a_hoodie/igs_1p00/clean_edit.png,0.04749709367752075,True,0.003298342227935791,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0033', 'semantic_drop_small:0.0033']",0.003298342227935791,4.7552823182195425,face_002,0.447348775249467,0.003298342227935791,2,0.0,1.0,region_local_tps,7.5,False,1.0,data/face_002/instruct_512.png,False,0.0,3.0,0.01846323880253004,0.4235294461250305,0.005578842479735613,0.4712686538696288,34.673842262639944,0.9471268653869629,,,,4.544765949249268,6.0,,,0.4173547327518463,8,4,,,0.4341554063377238,1.0,0.0756361935987437,0.8352941274642944,0.03355448320508003,22.42540670406429,0.868389368057251,2.6570489406585693,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_016_g02_m08/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_016_g02_m08/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_016_g02_m08/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_016_g02_m08/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_016_g02_m08/perturbed_edited.png,0.04419875144958496,0.04419875144958496,phase3_breadth_probe,0.447348775249467,0.4341554063377238,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",0.447348775249467,add a hoodie,7,add_a_hoodie,clothing,4,1,clothing,,,,0.9274141788482666,36101,0.003298342227935791,4.0,0.9,,,,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_014_g02_m06,strong,6.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_014_g02_m06,14,cand_014_g02_m06,face_002__add_a_hoodie__igs_1p00,0.04749709367752075,0.04749709367752075,phase3/outputs/clean_discovery/cases/face_002/add_a_hoodie/igs_1p00/clean_edit.png,0.04749709367752075,True,0.003214716911315918,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0032', 'semantic_drop_small:0.0032']",0.003214716911315918,4.780188623815775,face_002,0.44104829955980457,0.003214716911315918,2,0.0,1.0,combined_tps_dct,7.5,False,1.0,data/face_002/instruct_512.png,False,0.0,3.0,0.023579714864471402,0.46274513006210327,0.00751617131754756,0.21561956405639632,32.54922901750339,0.9215619564056396,,,,5.531618595123291,6.0,,,0.6830525398254395,6,4,,,0.4281894319145409,1.0,0.07408980411510983,0.8078431487083435,0.03420722484588623,22.604831068811055,0.8681697845458984,3.8901383876800537,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_014_g02_m06/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_014_g02_m06/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_014_g02_m06/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_014_g02_m06/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_014_g02_m06/perturbed_edited.png,0.044282376766204834,0.044282376766204834,phase3_breadth_probe,0.44104829955980457,0.4281894319145409,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",0.44104829955980457,add a hoodie,7,add_a_hoodie,clothing,5,1,clothing,,,,0.9407514333724976,36101,0.003214716911315918,4.0,0.9,,,,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_008_g01_m08,strong,6.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_008_g01_m08,8,cand_008_g01_m08,face_002__add_a_hoodie__igs_1p00,0.04749709367752075,0.04749709367752075,phase3/outputs/clean_discovery/cases/face_002/add_a_hoodie/igs_1p00/clean_edit.png,0.04749709367752075,True,0.0019906163215637207,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0020', 'semantic_drop_small:0.0020']",0.0019906163215637207,4.720687948167324,face_002,0.40846843189372156,0.0019906163215637207,1,0.0,1.0,combined_all,7.5,False,1.0,data/face_002/instruct_512.png,False,0.0,3.0,0.018889790003445806,0.33725491166114807,0.005599592346698046,0.4490796327590941,34.47545740149095,0.9449079632759094,,,,4.7121686935424805,6.0,,,0.3997748792171478,8,4,,,0.4005059666074667,1.0,0.06913697885069632,0.8392156958580017,0.031892795115709305,23.205792043786204,0.8760419487953186,2.5722734928131104,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_008_g01_m08/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_008_g01_m08/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_008_g01_m08/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_008_g01_m08/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_008_g01_m08/perturbed_edited.png,0.04550647735595703,0.04550647735595703,phase3_breadth_probe,0.40846843189372156,0.4005059666074667,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",0.40846843189372156,add a hoodie,7,add_a_hoodie,clothing,6,1,clothing,,,,0.8185402154922485,36101,0.0019906163215637207,4.0,0.9,,,,4
phase3/outputs/breadth_probe/cases/face_008/igs_1p00/add_headphones/strong/seed_00/candidates/cand_010_g02_m02,strong,6.0,phase3/outputs/breadth_probe/cases/face_008/igs_1p00/add_headphones/strong/seed_00/candidates/cand_010_g02_m02,10,cand_010_g02_m02,face_008__add_headphones__igs_1p00,0.045426785945892334,0.045426785945892334,phase3/outputs/clean_discovery/cases/face_008/add_headphones/igs_1p00/clean_edit.png,0.045426785945892334,True,0.0012944936752319336,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0013', 'semantic_drop_small:0.0013']",0.0012944936752319336,4.676203854382038,face_008,0.3966601071085436,0.0012944936752319336,2,0.0,1.0,region_local_mesh,7.5,False,1.0,data/face_008/instruct_512.png,False,0.0,3.0,0.026862516345435843,0.529411792755127,0.008273639716207981,0.25446331501007063,31.417066144775625,0.9254463315010071,0.012075066566467285,0.010396599769592285,0.001678466796875,5.055469512939453,6.0,0.003783881664276123,0.003813172380129496,0.6102581024169922,2,4,-0.013388961553573608,0.001678466796875,0.39148213240761587,1.0,0.06695999645506101,0.8823529481887817,0.02888283133506775,23.483691560136872,0.8763578534126282,3.425722122192383,phase3/outputs/breadth_probe/cases/face_008/igs_1p00/add_headphones/strong/seed_00/candidates/cand_010_g02_m02/flow.png,phase3/outputs/breadth_probe/cases/face_008/igs_1p00/add_headphones/strong/seed_00/candidates/cand_010_g02_m02/original.png,phase3/outputs/breadth_probe/cases/face_008/igs_1p00/add_headphones/strong/seed_00/candidates/cand_010_g02_m02/original_edited.png,phase3/outputs/breadth_probe/cases/face_008/igs_1p00/add_headphones/strong/seed_00/candidates/cand_010_g02_m02/perturbed.png,phase3/outputs/breadth_probe/cases/face_008/igs_1p00/add_headphones/strong/seed_00/candidates/cand_010_g02_m02/perturbed_edited.png,0.0441322922706604,0.0441322922706604,phase3_breadth_probe,0.3966601071085436,0.39148213240761587,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",0.3966601071085436,add headphones,1,add_headphones,headphones,1,3,headphones,0.018729060888290405,0.014344006776809692,0.004385054111480713,0.8597736358642578,53101,0.0012944936752319336,4.0,0.9,-0.008012965321540833,-0.013388961553573608,0.005375996232032776,4
phase3/outputs/breadth_probe/cases/face_008/igs_1p00/add_headphones/strong/seed_00/candidates/cand_011_g02_m03,strong,6.0,phase3/outputs/breadth_probe/cases/face_008/igs_1p00/add_headphones/strong/seed_00/candidates/cand_011_g02_m03,11,cand_011_g02_m03,face_008__add_headphones__igs_1p00,0.045426785945892334,0.045426785945892334,phase3/outputs/clean_discovery/cases/face_008/add_headphones/igs_1p00/clean_edit.png,0.045426785945892334,True,0.0017263591289520264,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0017', 'semantic_drop_small:0.0017']",0.0017263591289520264,4.799376018345356,face_008,0.3888791911772513,0.0017263591289520264,2,0.0,1.0,region_local_dct,7.5,False,1.0,data/face_008/instruct_512.png,False,0.0,3.0,0.030161426387443162,0.5215686559677124,0.00950267631560564,0.09777104854583721,30.41096247517828,0.9097771048545837,0.012075066566467285,0.010871976613998413,0.001203089952468872,4.00953483581543,6.0,0.005481208364168803,0.0021158456802368164,0.7844656109809875,3,4,-0.009572580456733704,0.001203089952468872,0.3819737546614432,1.0,0.06659306866356789,0.8274509906768799,0.026419036090373993,23.531419439963244,0.8843985199928284,3.1318883895874023,phase3/outputs/breadth_probe/cases/face_008/igs_1p00/add_headphones/strong/seed_00/candidates/cand_011_g02_m03/flow.png,phase3/outputs/breadth_probe/cases/face_008/igs_1p00/add_headphones/strong/seed_00/candidates/cand_011_g02_m03/original.png,phase3/outputs/breadth_probe/cases/face_008/igs_1p00/add_headphones/strong/seed_00/candidates/cand_011_g02_m03/original_edited.png,phase3/outputs/breadth_probe/cases/face_008/igs_1p00/add_headphones/strong/seed_00/candidates/cand_011_g02_m03/perturbed.png,phase3/outputs/breadth_probe/cases/face_008/igs_1p00/add_headphones/strong/seed_00/candidates/cand_011_g02_m03/perturbed_edited.png,0.04370042681694031,0.04370042681694031,phase3_breadth_probe,0.3888791911772513,0.3819737546614432,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",0.3888791911772513,add headphones,1,add_headphones,headphones,2,3,headphones,0.018729060888290405,0.0151442289352417,0.003584831953048706,0.8611433506011963,53101,0.0017263591289520264,4.0,0.9,-0.008012965321540833,-0.009572580456733704,0.001559615135192871,4
phase3/outputs/breadth_probe/cases/face_008/igs_1p00/add_headphones/strong/seed_00/candidates/cand_014_g02_m06,strong,6.0,phase3/outputs/breadth_probe/cases/face_008/igs_1p00/add_headphones/strong/seed_00/candidates/cand_014_g02_m06,14,cand_014_g02_m06,face_008__add_headphones__igs_1p00,0.045426785945892334,0.045426785945892334,phase3/outputs/clean_discovery/cases/face_008/add_headphones/igs_1p00/clean_edit.png,0.045426785945892334,True,0.0008564591407775879,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0009', 'semantic_drop_small:0.0009']",0.0008564591407775879,4.521383535116911,face_008,0.3861897481780908,0.0008564591407775879,2,0.0,1.0,combined_tps_dct,7.5,False,1.0,data/face_008/instruct_512.png,False,0.0,3.0,0.03069083053798541,0.5686274766921997,0.00942960660904646,0.09574329853057842,30.259827175525473,0.9095743298530579,0.012075066566467285,0.011763125658035278,0.00031194090843200684,3.7307205200195312,6.0,0.004753962159156799,0.00284309188524882,0.6920985579490662,6,4,-0.011120244860649109,0.00031194090843200684,0.38276391161498047,1.0,0.06745362016811127,0.886274516582489,0.025538474321365356,23.419894744350415,0.8870505690574646,2.9353322982788086,phase3/outputs/breadth_probe/cases/face_008/igs_1p00/add_headphones/strong/seed_00/candidates/cand_014_g02_m06/flow.png,phase3/outputs/breadth_probe/cases/face_008/igs_1p00/add_headphones/strong/seed_00/candidates/cand_014_g02_m06/original.png,phase3/outputs/breadth_probe/cases/face_008/igs_1p00/add_headphones/strong/seed_00/candidates/cand_014_g02_m06/original_edited.png,phase3/outputs/breadth_probe/cases/face_008/igs_1p00/add_headphones/strong/seed_00/candidates/cand_014_g02_m06/perturbed.png,phase3/outputs/breadth_probe/cases/face_008/igs_1p00/add_headphones/strong/seed_00/candidates/cand_014_g02_m06/perturbed_edited.png,0.044570326805114746,0.044570326805114746,phase3_breadth_probe,0.3861897481780908,0.38276391161498047,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",0.3861897481780908,add headphones,1,add_headphones,headphones,3,3,headphones,0.018729060888290405,0.013619005680084229,0.005110055208206177,0.6344762444496155,53101,0.0008564591407775879,4.0,0.9,-0.008012965321540833,-0.011120244860649109,0.0031072795391082764,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_011_g02_m03,strong,6.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_011_g02_m03,11,cand_011_g02_m03,face_002__add_a_hoodie__igs_1p00,0.04749709367752075,0.04749709367752075,phase3/outputs/clean_discovery/cases/face_002/add_a_hoodie/igs_1p00/clean_edit.png,0.04749709367752075,True,0.001809448003768921,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0018', 'semantic_drop_small:0.0018']",0.001809448003768921,4.645121725276113,face_002,0.38504453402038513,0.001809448003768921,2,0.0,1.0,region_local_tps,7.5,False,1.0,data/face_002/instruct_512.png,False,0.0,3.0,0.02464899632452193,0.43921568989753723,0.007292299065738916,0.2498022317886351,32.164015198806894,0.9249802231788635,,,,5.218563556671143,6.0,,,0.46349188685417175,3,4,,,0.37780674200530945,1.0,0.065321822715988,0.8313725590705872,0.03032865561544895,23.698834107473044,0.8834805488586426,3.142120361328125,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_011_g02_m03/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_011_g02_m03/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_011_g02_m03/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_011_g02_m03/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_a_hoodie/strong/seed_00/candidates/cand_011_g02_m03/perturbed_edited.png,0.04568764567375183,0.04568764567375183,phase3_breadth_probe,0.38504453402038513,0.37780674200530945,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",0.38504453402038513,add a hoodie,7,add_a_hoodie,clothing,7,1,clothing,,,,0.8930914402008057,36101,0.001809448003768921,4.0,0.9,,,,4
